IsCanceled,LeadTime,MarketSegment,DistributionChannel,CustomerType,RequiredCarParkingSpaces
0,48,Groups,TA/TO,Contract,0
0,131,Groups,TA/TO,Contract,0
0,131,Groups,TA/TO,Contract,0
0,131,Groups,TA/TO,Contract,0
0,138,Online TA,TA/TO,Transient,0
0,124,Groups,TA/TO,Contract,0
0,84,Direct,Direct,Transient-Party,0
0,84,Direct,Direct,Transient-Party,0
0,63,Corporate,Corporate,Transient-Party,0
0,63,Corporate,Corporate,Transient-Party,0
0,85,Direct,Direct,Transient-Party,0
0,62,Groups,Corporate,Transient-Party,0
0,62,Corporate,Corporate,Transient-Party,0
0,62,Corporate,Corporate,Transient-Party,0
0,76,Online TA,TA/TO,Transient,0
0,23,Groups,Corporate,Transient-Party,0
0,84,Direct,Direct,Transient-Party,0
0,1,Direct,Direct,Transient-Party,0
0,84,Direct,Direct,Transient-Party,0
0,84,Direct,Direct,Transient-Party,0
0,84,Direct,Direct,Transient-Party,0
0,84,Direct,Direct,Transient,0
0,2,Direct,Direct,Transient,1
0,62,Groups,Corporate,Transient-Party,0
0,168,Online TA,TA/TO,Transient-Party,0
0,168,Online TA,TA/TO,Transient-Party,0
0,62,Groups,Corporate,Transient-Party,1
0,0,Groups,Corporate,Transient-Party,0
0,168,Online TA,TA/TO,Transient-Party,0
0,47,Offline TA/TO,TA/TO,Contract,0
0,168,Online TA,TA/TO,Transient-Party,1
0,168,Online TA,TA/TO,Transient-Party,1
0,42,Direct,Direct,Transient,0
0,61,Groups,Corporate,Transient-Party,0
0,0,Direct,Direct,Transient,0
0,108,Online TA,TA/TO,Transient,0
0,64,Groups,Corporate,Transient-Party,0
0,1,Online TA,TA/TO,Transient,0
0,74,Online TA,TA/TO,Transient,0
0,1,Online TA,TA/TO,Transient,0
0,140,Offline TA/TO,TA/TO,Transient,0
0,140,Offline TA/TO,TA/TO,Transient,0
0,267,Online TA,TA/TO,Transient,0
0,4,Corporate,Corporate,Transient,1
0,75,Offline TA/TO,TA/TO,Contract,0
0,63,Offline TA/TO,TA/TO,Contract,0
0,0,Direct,Direct,Transient,1
0,61,Corporate,Corporate,Transient-Party,1
0,61,Corporate,Corporate,Transient-Party,1
0,212,Online TA,TA/TO,Transient,0
0,4,Corporate,Corporate,Transient,0
0,4,Corporate,Corporate,Transient,0
0,200,Direct,Direct,Transient,0
0,60,Groups,Corporate,Transient-Party,0
0,142,Online TA,TA/TO,Transient,0
0,184,Online TA,TA/TO,Transient-Party,1
0,184,Online TA,TA/TO,Transient-Party,0
0,0,Direct,Direct,Transient-Party,0
0,0,Direct,Direct,Transient-Party,1
0,1,Direct,Direct,Transient,1
0,198,Online TA,TA/TO,Transient,0
0,0,Direct,Direct,Transient,0
0,60,Groups,Corporate,Transient-Party,1
0,60,Groups,Corporate,Transient-Party,0
0,80,Online TA,TA/TO,Transient,1
0,203,Groups,TA/TO,Transient-Party,0
0,237,Groups,TA/TO,Transient-Party,0
0,204,Groups,TA/TO,Transient-Party,0
0,203,Groups,TA/TO,Transient-Party,0
0,203,Groups,TA/TO,Transient-Party,0
0,203,Groups,TA/TO,Transient-Party,0
0,203,Groups,TA/TO,Transient-Party,0
0,203,Groups,TA/TO,Transient-Party,0
0,203,Groups,TA/TO,Transient-Party,0
0,203,Groups,TA/TO,Transient-Party,0
0,203,Groups,TA/TO,Transient-Party,0
0,203,Groups,TA/TO,Transient-Party,0
0,203,Groups,TA/TO,Transient-Party,0
0,203,Groups,TA/TO,Transient-Party,0
0,203,Groups,TA/TO,Transient-Party,0
0,203,Groups,TA/TO,Transient-Party,0
0,203,Groups,TA/TO,Transient-Party,0
0,109,Groups,TA/TO,Transient-Party,0
0,109,Groups,TA/TO,Transient-Party,0
0,109,Groups,TA/TO,Transient-Party,0
0,109,Groups,TA/TO,Transient-Party,0
0,109,Groups,TA/TO,Transient-Party,0
0,109,Groups,TA/TO,Transient-Party,0
0,109,Groups,TA/TO,Transient-Party,0
0,73,Offline TA/TO,TA/TO,Contract,0
0,12,Offline TA/TO,TA/TO,Contract,0
0,4,Corporate,Corporate,Transient,0
0,168,Online TA,TA/TO,Transient,1
0,28,Offline TA/TO,TA/TO,Contract,0
0,104,Online TA,TA/TO,Transient,0
0,99,Online TA,TA/TO,Transient,0
0,106,Online TA,TA/TO,Transient,0
0,105,Online TA,TA/TO,Transient,0
0,31,Offline TA/TO,TA/TO,Contract,0
0,92,Offline TA/TO,TA/TO,Contract,0
0,82,Offline TA/TO,TA/TO,Contract,0
0,71,Direct,Direct,Transient-Party,0
0,71,Direct,Direct,Transient-Party,1
0,3,Direct,Direct,Transient-Party,0
0,6,Offline TA/TO,TA/TO,Transient,1
0,5,Online TA,TA/TO,Group,0
0,76,Offline TA/TO,TA/TO,Transient,0
0,195,Online TA,TA/TO,Transient,0
0,6,Online TA,TA/TO,Transient,0
0,250,Direct,Direct,Transient-Party,0
0,250,Direct,Direct,Transient-Party,0
0,12,Direct,Direct,Transient,1
0,93,Offline TA/TO,TA/TO,Contract,0
0,93,Offline TA/TO,TA/TO,Contract,0
0,4,Corporate,Corporate,Transient,0
0,85,Offline TA/TO,TA/TO,Contract,0
0,222,Online TA,TA/TO,Transient,1
0,26,Corporate,Corporate,Transient,0
0,24,Online TA,TA/TO,Transient,0
0,0,Online TA,TA/TO,Transient,1
0,0,Online TA,TA/TO,Transient,0
0,0,Direct,Direct,Transient,1
0,1,Online TA,TA/TO,Transient-Party,0
0,24,Online TA,TA/TO,Transient,1
0,3,Direct,Direct,Transient,1
0,31,Groups,TA/TO,Transient-Party,0
0,106,Online TA,TA/TO,Transient,0
0,31,Groups,TA/TO,Transient-Party,0
0,23,Groups,TA/TO,Transient-Party,0
0,31,Groups,TA/TO,Transient-Party,0
0,31,Groups,TA/TO,Transient-Party,0
0,6,Online TA,TA/TO,Transient,1
0,7,Online TA,TA/TO,Transient,1
0,31,Groups,TA/TO,Transient-Party,0
0,31,Groups,TA/TO,Transient-Party,0
0,31,Groups,TA/TO,Transient-Party,0
0,31,Groups,TA/TO,Transient-Party,0
0,31,Groups,TA/TO,Transient-Party,0
0,31,Groups,TA/TO,Transient-Party,0
0,31,Groups,TA/TO,Transient-Party,0
0,31,Groups,TA/TO,Transient-Party,0
0,6,Online TA,TA/TO,Transient,0
0,7,Online TA,TA/TO,Transient,0
0,31,Groups,TA/TO,Transient-Party,0
0,185,Groups,TA/TO,Transient-Party,0
0,31,Groups,TA/TO,Transient-Party,0
0,158,Direct,Direct,Transient,0
0,31,Groups,TA/TO,Transient-Party,0
0,31,Groups,TA/TO,Transient-Party,0
0,276,Groups,TA/TO,Transient-Party,0
0,44,Online TA,TA/TO,Transient,0
0,1,Offline TA/TO,TA/TO,Transient-Party,0
0,1,Offline TA/TO,TA/TO,Transient-Party,0
0,1,Offline TA/TO,TA/TO,Transient-Party,0
0,36,Online TA,TA/TO,Transient,1
0,276,Groups,TA/TO,Transient-Party,0
0,23,Groups,TA/TO,Transient-Party,0
0,276,Groups,TA/TO,Transient-Party,0
0,23,Groups,TA/TO,Transient-Party,0
0,0,Groups,TA/TO,Transient-Party,0
0,252,Groups,TA/TO,Transient-Party,0
0,252,Groups,TA/TO,Transient-Party,0
0,252,Groups,TA/TO,Transient-Party,0
0,252,Groups,TA/TO,Transient-Party,0
0,252,Groups,TA/TO,Transient-Party,0
0,23,Groups,TA/TO,Transient-Party,0
0,239,Groups,TA/TO,Transient-Party,0
0,0,Direct,Direct,Transient,0
0,0,Direct,Direct,Transient,0
0,0,Direct,Direct,Transient,0
0,252,Groups,TA/TO,Transient-Party,0
0,252,Groups,TA/TO,Transient-Party,0
0,276,Groups,TA/TO,Transient-Party,0
0,0,Direct,Direct,Transient,0
0,252,Groups,TA/TO,Transient-Party,0
0,128,Groups,TA/TO,Transient-Party,0
0,252,Groups,TA/TO,Transient-Party,0
0,252,Groups,TA/TO,Transient-Party,0
0,288,Groups,TA/TO,Transient-Party,0
0,288,Groups,TA/TO,Transient,0
0,234,Groups,TA/TO,Transient-Party,0
0,252,Groups,TA/TO,Transient-Party,0
0,252,Groups,TA/TO,Transient-Party,0
0,208,Direct,Direct,Transient,0
0,252,Groups,TA/TO,Transient,0
0,185,Groups,TA/TO,Transient-Party,0
0,252,Groups,TA/TO,Transient-Party,0
0,239,Groups,TA/TO,Transient-Party,0
0,234,Groups,TA/TO,Transient-Party,0
0,252,Groups,TA/TO,Transient-Party,0
0,252,Groups,TA/TO,Transient-Party,0
0,234,Groups,TA/TO,Transient-Party,0
0,129,Groups,TA/TO,Transient-Party,0
0,290,Groups,TA/TO,Transient-Party,0
0,276,Groups,TA/TO,Transient-Party,0
0,252,Groups,TA/TO,Transient-Party,0
0,276,Groups,TA/TO,Transient-Party,0
0,239,Groups,TA/TO,Transient-Party,0
0,234,Groups,TA/TO,Transient-Party,0
0,276,Groups,TA/TO,Transient-Party,0
0,0,Direct,Direct,Transient,0
0,252,Groups,TA/TO,Transient-Party,0
0,276,Groups,TA/TO,Transient-Party,0
0,276,Groups,TA/TO,Transient-Party,0
0,23,Groups,TA/TO,Transient-Party,0
0,0,Online TA,TA/TO,Transient,1
0,106,Direct,Direct,Transient,0
0,276,Groups,TA/TO,Transient-Party,0
0,276,Groups,TA/TO,Transient-Party,0
0,276,Groups,TA/TO,Transient-Party,0
0,281,Groups,TA/TO,Transient-Party,0
0,276,Groups,TA/TO,Transient-Party,0
0,208,Direct,Direct,Transient,0
0,276,Groups,TA/TO,Transient-Party,0
0,276,Groups,TA/TO,Transient-Party,0
0,208,Direct,Direct,Transient,0
0,276,Groups,TA/TO,Transient-Party,0
0,23,Groups,TA/TO,Transient-Party,0
0,290,Groups,TA/TO,Transient-Party,0
0,38,Offline TA/TO,TA/TO,Contract,0
0,72,Online TA,TA/TO,Transient,1
0,253,Online TA,TA/TO,Transient,1
0,253,Groups,TA/TO,Transient-Party,0
0,253,Groups,TA/TO,Transient-Party,0
0,253,Groups,TA/TO,Transient-Party,0
0,317,Groups,TA/TO,Transient-Party,0
0,253,Groups,TA/TO,Transient-Party,0
0,253,Groups,TA/TO,Transient-Party,0
0,253,Groups,TA/TO,Transient-Party,0
0,253,Groups,TA/TO,Transient-Party,0
0,253,Groups,TA/TO,Transient-Party,0
0,253,Groups,TA/TO,Transient-Party,0
0,253,Groups,TA/TO,Transient-Party,0
0,253,Groups,TA/TO,Transient-Party,0
0,253,Groups,TA/TO,Transient-Party,0
0,317,Groups,TA/TO,Transient-Party,0
0,253,Groups,TA/TO,Transient-Party,0
0,8,Online TA,TA/TO,Transient-Party,1
0,253,Groups,TA/TO,Transient-Party,0
0,317,Groups,TA/TO,Transient-Party,0
0,8,Online TA,TA/TO,Transient-Party,1
0,8,Online TA,TA/TO,Transient-Party,0
0,30,Online TA,TA/TO,Transient-Party,0
0,144,Offline TA/TO,TA/TO,Transient,0
0,3,Online TA,TA/TO,Transient,0
0,3,Online TA,TA/TO,Transient,0
0,94,Offline TA/TO,TA/TO,Contract,0
0,82,Offline TA/TO,TA/TO,Contract,0
0,11,Direct,Direct,Transient,1
0,15,Direct,Direct,Transient,0
0,31,Direct,Direct,Transient,0
0,2,Online TA,TA/TO,Transient,0
0,3,Online TA,TA/TO,Transient,0
0,83,Online TA,TA/TO,Transient,0
0,157,Online TA,TA/TO,Transient,0
0,6,Online TA,TA/TO,Transient,0
0,28,Online TA,TA/TO,Transient-Party,1
0,16,Online TA,TA/TO,Transient,1
0,23,Online TA,TA/TO,Group,1
0,19,Online TA,TA/TO,Transient,1
0,105,Online TA,TA/TO,Transient,0
0,68,Offline TA/TO,TA/TO,Contract,0
0,5,Online TA,TA/TO,Transient,0
0,5,Direct,Direct,Transient,0
0,70,Online TA,TA/TO,Transient,0
0,28,Online TA,TA/TO,Transient-Party,0
0,9,Online TA,TA/TO,Transient,0
0,1,Direct,Direct,Transient,1
0,30,Online TA,TA/TO,Transient-Party,1
0,132,Offline TA/TO,TA/TO,Contract,0
0,0,Online TA,TA/TO,Transient,1
0,9,Direct,Direct,Transient,1
0,51,Offline TA/TO,TA/TO,Transient,0
0,27,Offline TA/TO,TA/TO,Contract,0
0,43,Direct,Direct,Transient,1
0,6,Online TA,TA/TO,Transient,1
0,97,Online TA,TA/TO,Transient,0
0,24,Online TA,TA/TO,Transient,0
0,110,Online TA,TA/TO,Transient,0
0,24,Online TA,TA/TO,Transient,0
0,6,Online TA,TA/TO,Transient,0
0,58,Direct,Direct,Transient-Party,0
0,58,Direct,Direct,Transient-Party,0
0,4,Online TA,TA/TO,Transient,0
0,16,Offline TA/TO,TA/TO,Contract,0
0,75,Online TA,TA/TO,Transient,1
0,0,Direct,Direct,Transient,0
0,0,Direct,Direct,Transient,1
0,76,Online TA,TA/TO,Transient-Party,0
0,76,Online TA,TA/TO,Transient-Party,0
0,2,Online TA,TA/TO,Transient,0
0,3,Complementary,Direct,Transient,1
0,52,Online TA,TA/TO,Transient,1
0,96,Direct,Direct,Transient,0
0,96,Direct,Direct,Transient,1
0,96,Direct,Direct,Transient,0
0,19,Online TA,TA/TO,Transient,1
0,14,Online TA,TA/TO,Transient,1
0,1,Online TA,TA/TO,Transient,1
0,10,Online TA,TA/TO,Transient,0
0,4,Online TA,TA/TO,Transient,0
0,47,Offline TA/TO,TA/TO,Transient,1
0,2,Online TA,TA/TO,Transient,0
0,9,Online TA,TA/TO,Transient,0
0,27,Online TA,TA/TO,Transient,1
0,11,Online TA,TA/TO,Transient,0
0,221,Online TA,TA/TO,Transient,0
0,5,Online TA,TA/TO,Transient-Party,1
0,0,Offline TA/TO,TA/TO,Transient,0
0,259,Offline TA/TO,TA/TO,Transient,0
0,27,Online TA,TA/TO,Transient,0
0,0,Online TA,TA/TO,Transient,0
0,5,Online TA,TA/TO,Transient-Party,0
0,1,Online TA,TA/TO,Transient,0
0,12,Online TA,TA/TO,Transient,1
0,26,Online TA,TA/TO,Transient,1
0,0,Online TA,TA/TO,Transient,0
0,0,Online TA,TA/TO,Transient,0
0,24,Direct,Direct,Transient,0
0,1,Online TA,TA/TO,Transient,0
0,46,Online TA,TA/TO,Transient-Party,0
0,46,Online TA,TA/TO,Transient-Party,0
0,88,Offline TA/TO,TA/TO,Transient,0
0,204,Online TA,TA/TO,Transient-Party,0
0,204,Online TA,TA/TO,Transient-Party,0
0,111,Online TA,TA/TO,Transient,0
0,204,Online TA,TA/TO,Transient-Party,0
0,100,Groups,TA/TO,Transient-Party,0
0,100,Groups,TA/TO,Transient-Party,0
0,100,Groups,TA/TO,Transient-Party,0
0,100,Groups,TA/TO,Transient-Party,0
0,100,Groups,TA/TO,Transient-Party,0
0,100,Groups,TA/TO,Transient-Party,0
0,100,Groups,TA/TO,Transient-Party,0
0,100,Groups,TA/TO,Transient-Party,0
0,100,Groups,TA/TO,Transient-Party,0
0,100,Groups,TA/TO,Transient-Party,0
0,100,Groups,TA/TO,Transient-Party,0
0,100,Groups,TA/TO,Transient-Party,0
0,100,Groups,TA/TO,Transient-Party,0
0,221,Groups,TA/TO,Transient-Party,0
0,100,Groups,TA/TO,Transient-Party,0
0,100,Groups,TA/TO,Transient-Party,0
0,100,Groups,TA/TO,Transient-Party,0
0,100,Groups,TA/TO,Transient-Party,0
0,100,Groups,TA/TO,Transient,0
0,5,Direct,Direct,Transient,1
0,89,Online TA,TA/TO,Transient,1
0,3,Online TA,TA/TO,Transient,1
0,12,Online TA,TA/TO,Transient,0
0,38,Online TA,TA/TO,Transient,0
0,3,Direct,Direct,Transient,1
0,0,Direct,Direct,Transient,1
0,57,Online TA,TA/TO,Transient,1
0,5,Online TA,TA/TO,Transient,1
0,5,Online TA,TA/TO,Transient,0
0,215,Online TA,TA/TO,Transient,1
0,3,Online TA,TA/TO,Transient,0
0,7,Direct,Direct,Transient,0
0,74,Online TA,TA/TO,Transient,0
0,74,Online TA,TA/TO,Transient,0
0,7,Online TA,TA/TO,Transient,0
0,4,Corporate,Corporate,Transient,0
0,4,Corporate,Corporate,Transient,0
0,112,Online TA,TA/TO,Transient,0
0,112,Online TA,TA/TO,Transient,0
0,20,Online TA,TA/TO,Transient,0
0,55,Online TA,TA/TO,Transient,0
0,11,Online TA,TA/TO,Transient,1
0,1,Online TA,TA/TO,Transient,1
0,53,Online TA,TA/TO,Transient,0
0,28,Online TA,TA/TO,Transient,1
0,15,Online TA,TA/TO,Transient,0
0,110,Offline TA/TO,TA/TO,Transient,0
0,126,Online TA,TA/TO,Transient,0
0,16,Direct,Direct,Transient,0
0,60,Online TA,TA/TO,Transient-Party,0
0,60,Online TA,TA/TO,Transient-Party,0
0,5,Offline TA/TO,TA/TO,Transient,1
0,4,Offline TA/TO,TA/TO,Transient,0
0,0,Direct,Direct,Transient,0
0,168,Offline TA/TO,TA/TO,Transient,0
0,4,Online TA,TA/TO,Transient,0
0,46,Online TA,TA/TO,Transient,0
0,59,Online TA,TA/TO,Transient,0
0,42,Online TA,TA/TO,Transient,1
0,72,Online TA,TA/TO,Transient,1
0,2,Online TA,TA/TO,Transient,0
0,22,Online TA,TA/TO,Transient,1
0,179,Online TA,TA/TO,Transient,1
0,4,Direct,Direct,Transient,0
0,98,Offline TA/TO,TA/TO,Transient,0
0,25,Online TA,TA/TO,Transient,0
0,6,Online TA,TA/TO,Transient,0
0,0,Direct,Direct,Transient,1
0,131,Online TA,TA/TO,Transient,1
0,129,Online TA,TA/TO,Transient,0
0,99,Offline TA/TO,TA/TO,Contract,0
0,195,Offline TA/TO,TA/TO,Contract,0
0,126,Offline TA/TO,TA/TO,Transient,0
0,126,Offline TA/TO,TA/TO,Contract,1
0,0,Direct,Direct,Transient,0
0,6,Offline TA/TO,TA/TO,Transient,0
0,4,Direct,Direct,Transient,0
0,0,Direct,Direct,Transient,0
0,2,Online TA,TA/TO,Transient,0
0,134,Offline TA/TO,TA/TO,Transient-Party,0
0,134,Offline TA/TO,TA/TO,Transient-Party,0
0,134,Offline TA/TO,TA/TO,Transient-Party,0
0,13,Corporate,Corporate,Transient,0
0,27,Offline TA/TO,TA/TO,Transient,0
0,3,Online TA,TA/TO,Transient,0
0,118,Direct,Direct,Transient,0
0,91,Offline TA/TO,TA/TO,Transient,1
0,0,Online TA,TA/TO,Transient,0
0,1,Direct,TA/TO,Transient,0
0,225,Direct,Direct,Transient,0
0,84,Direct,Direct,Transient,1
0,104,Offline TA/TO,TA/TO,Transient,0
0,41,Direct,Direct,Transient,0
0,126,Offline TA/TO,TA/TO,Transient,1
0,71,Direct,Direct,Transient,1
0,0,Online TA,TA/TO,Transient,0
0,0,Online TA,TA/TO,Transient,1
0,56,Online TA,TA/TO,Transient,0
0,0,Direct,Direct,Transient,0
0,96,Offline TA/TO,TA/TO,Transient,0
0,3,Online TA,TA/TO,Transient,1
0,6,Offline TA/TO,TA/TO,Transient,0
0,12,Online TA,TA/TO,Transient,0
0,76,Online TA,TA/TO,Transient,0
0,77,Offline TA/TO,TA/TO,Contract,0
0,151,Offline TA/TO,TA/TO,Contract,0
0,181,Online TA,TA/TO,Transient-Party,0
0,181,Online TA,TA/TO,Transient-Party,0
0,86,Groups,TA/TO,Transient-Party,0
0,202,Groups,TA/TO,Transient-Party,0
0,202,Groups,TA/TO,Transient-Party,0
0,202,Groups,TA/TO,Transient-Party,0
0,202,Groups,TA/TO,Transient-Party,0
0,202,Groups,TA/TO,Transient-Party,0
0,202,Groups,TA/TO,Transient-Party,0
0,202,Groups,TA/TO,Transient,0
0,202,Groups,TA/TO,Transient,0
0,218,Online TA,TA/TO,Transient-Party,0
0,220,Online TA,TA/TO,Transient-Party,0
0,218,Online TA,TA/TO,Transient-Party,0
0,220,Online TA,TA/TO,Transient-Party,0
0,218,Online TA,TA/TO,Transient-Party,0
0,220,Online TA,TA/TO,Transient-Party,0
0,79,Online TA,TA/TO,Transient,1
0,300,Online TA,TA/TO,Transient,0
0,50,Online TA,TA/TO,Transient-Party,0
0,0,Online TA,TA/TO,Transient,0
0,50,Online TA,TA/TO,Transient-Party,1
0,1,Direct,Direct,Transient,0
0,62,Online TA,TA/TO,Transient,0
0,87,Offline TA/TO,TA/TO,Transient,0
0,202,Groups,TA/TO,Transient,0
0,10,Online TA,TA/TO,Transient,0
0,14,Corporate,Corporate,Transient-Party,1
0,6,Online TA,TA/TO,Transient,1
0,178,Online TA,TA/TO,Transient,0
0,68,Offline TA/TO,TA/TO,Transient,0
0,43,Corporate,Corporate,Transient-Party,0
0,43,Corporate,Corporate,Transient,0
0,102,Offline TA/TO,TA/TO,Transient,0
0,9,Online TA,TA/TO,Transient,0
0,95,Offline TA/TO,TA/TO,Transient,0
0,74,Offline TA/TO,TA/TO,Transient,0
0,95,Offline TA/TO,TA/TO,Transient,0
0,85,Offline TA/TO,TA/TO,Transient,0
0,88,Offline TA/TO,TA/TO,Transient,0
0,81,Offline TA/TO,TA/TO,Transient,0
0,95,Offline TA/TO,TA/TO,Transient,0
0,53,Online TA,TA/TO,Transient,0
0,74,Offline TA/TO,TA/TO,Transient,0
0,97,Offline TA/TO,TA/TO,Transient,0
0,121,Offline TA/TO,TA/TO,Transient,0
0,113,Online TA,TA/TO,Transient,1
0,100,Offline TA/TO,TA/TO,Contract,0
0,113,Online TA,TA/TO,Transient,0
0,175,Offline TA/TO,TA/TO,Contract,0
0,207,Online TA,TA/TO,Transient,0
0,26,Online TA,TA/TO,Transient,1
0,159,Offline TA/TO,TA/TO,Contract,0
0,102,Offline TA/TO,TA/TO,Transient,0
0,39,Online TA,TA/TO,Transient,0
0,133,Offline TA/TO,TA/TO,Transient,1
0,194,Direct,Direct,Transient,0
0,285,Online TA,TA/TO,Transient,0
0,285,Online TA,TA/TO,Transient,0
0,96,Online TA,TA/TO,Transient,1
0,5,Online TA,TA/TO,Transient,1
0,0,Direct,Direct,Transient,1
0,12,Online TA,TA/TO,Transient,0
0,0,Direct,Direct,Transient,1
0,6,Direct,Direct,Transient,0
0,0,Direct,Direct,Transient,0
0,0,Direct,Direct,Transient,1
0,173,Direct,Direct,Transient,1
0,104,Offline TA/TO,TA/TO,Transient,0
0,36,Online TA,TA/TO,Transient,0
0,37,Direct,Direct,Transient,0
0,160,Offline TA/TO,TA/TO,Contract,0
0,261,Offline TA/TO,TA/TO,Contract,0
0,261,Offline TA/TO,TA/TO,Contract,0
0,261,Offline TA/TO,TA/TO,Contract,0
0,261,Offline TA/TO,TA/TO,Contract,0
0,261,Offline TA/TO,TA/TO,Contract,0
0,261,Offline TA/TO,TA/TO,Contract,0
0,261,Offline TA/TO,TA/TO,Contract,0
0,8,Online TA,TA/TO,Transient,0
0,221,Groups,TA/TO,Transient-Party,0
0,221,Groups,TA/TO,Transient-Party,0
0,221,Groups,TA/TO,Transient-Party,0
0,191,Groups,TA/TO,Transient-Party,0
0,191,Groups,TA/TO,Transient-Party,0
0,191,Groups,TA/TO,Transient-Party,0
0,191,Groups,TA/TO,Transient-Party,0
0,23,Offline TA/TO,TA/TO,Transient,0
0,221,Groups,TA/TO,Transient-Party,0
0,221,Groups,TA/TO,Transient-Party,0
0,221,Groups,TA/TO,Transient-Party,0
0,199,Groups,TA/TO,Transient-Party,0
0,16,Online TA,TA/TO,Transient,1
0,221,Groups,TA/TO,Transient-Party,0
0,191,Groups,TA/TO,Transient-Party,0
0,6,Direct,Direct,Transient,1
0,6,Offline TA/TO,TA/TO,Transient,0
0,70,Online TA,TA/TO,Transient,0
0,11,Online TA,TA/TO,Transient,0
0,191,Online TA,TA/TO,Transient,0
0,191,Online TA,TA/TO,Transient-Party,1
0,191,Online TA,TA/TO,Transient-Party,1
0,4,Offline TA/TO,TA/TO,Transient,0
0,90,Online TA,TA/TO,Transient,0
0,7,Online TA,TA/TO,Transient,1
0,99,Offline TA/TO,TA/TO,Transient,0
0,9,Online TA,TA/TO,Transient,0
0,0,Online TA,TA/TO,Transient,0
0,68,Offline TA/TO,TA/TO,Contract,0
0,70,Offline TA/TO,TA/TO,Contract,0
0,222,Groups,TA/TO,Transient-Party,0
0,70,Offline TA/TO,TA/TO,Contract,0
0,0,Online TA,TA/TO,Transient,0
0,7,Direct,Direct,Transient,0
0,36,Online TA,TA/TO,Transient,0
0,21,Online TA,TA/TO,Transient,0
0,1,Direct,Direct,Transient,1
0,1,Online TA,TA/TO,Transient,0
0,11,Direct,Direct,Transient,1
0,52,Direct,Direct,Transient,0
0,5,Online TA,TA/TO,Transient,0
0,116,Offline TA/TO,TA/TO,Transient,0
0,0,Online TA,TA/TO,Transient,1
0,3,Corporate,Corporate,Transient-Party,0
0,111,Offline TA/TO,TA/TO,Transient,0
0,88,Offline TA/TO,TA/TO,Contract,0
0,111,Direct,Direct,Transient,0
0,32,Offline TA/TO,TA/TO,Contract,0
0,4,Online TA,TA/TO,Transient,0
0,0,Online TA,TA/TO,Transient,1
0,76,Online TA,TA/TO,Transient,1
0,42,Direct,Direct,Transient,0
0,2,Online TA,TA/TO,Transient,0
0,248,Online TA,TA/TO,Transient,0
0,2,Direct,Direct,Transient,0
0,248,Online TA,TA/TO,Transient,0
0,248,Online TA,TA/TO,Transient,0
0,248,Online TA,TA/TO,Transient,0
0,248,Online TA,TA/TO,Transient,0
0,248,Online TA,TA/TO,Transient,1
0,248,Online TA,TA/TO,Transient,1
0,2,Corporate,Corporate,Group,0
0,2,Corporate,Corporate,Transient,0
0,116,Online TA,TA/TO,Transient,1
0,248,Online TA,TA/TO,Transient,0
0,1,Online TA,TA/TO,Transient,0
0,198,Offline TA/TO,TA/TO,Transient,0
0,198,Offline TA/TO,TA/TO,Transient,0
0,198,Offline TA/TO,TA/TO,Transient,0
0,0,Direct,Direct,Transient,0
0,0,Direct,Direct,Transient,0
0,7,Online TA,TA/TO,Transient,1
0,239,Online TA,TA/TO,Transient,0
0,104,Offline TA/TO,TA/TO,Transient,0
0,0,Direct,Direct,Transient,0
0,2,Online TA,TA/TO,Transient,0
0,207,Offline TA/TO,TA/TO,Transient,0
0,244,Online TA,TA/TO,Transient,0
0,11,Online TA,TA/TO,Transient,0
0,0,Online TA,TA/TO,Transient,1
0,79,Online TA,TA/TO,Transient,0
0,7,Online TA,TA/TO,Transient,0
0,3,Corporate,Corporate,Transient-Party,0
0,217,Groups,TA/TO,Transient-Party,0
0,156,Groups,TA/TO,Transient-Party,0
0,115,Offline TA/TO,TA/TO,Transient,0
0,95,Offline TA/TO,TA/TO,Transient,0
0,237,Offline TA/TO,TA/TO,Transient,0
0,179,Direct,Direct,Transient,0
0,179,Direct,Direct,Transient,0
0,211,Offline TA/TO,TA/TO,Contract,0
0,96,Online TA,TA/TO,Transient-Party,0
0,70,Offline TA/TO,TA/TO,Transient,0
0,1,Online TA,TA/TO,Transient,0
0,36,Online TA,TA/TO,Transient,0
0,70,Offline TA/TO,TA/TO,Transient,0
0,0,Online TA,TA/TO,Transient,0
0,84,Offline TA/TO,TA/TO,Transient-Party,0
0,84,Offline TA/TO,TA/TO,Transient-Party,0
0,69,Online TA,TA/TO,Transient,0
0,72,Online TA,TA/TO,Transient,0
0,35,Online TA,TA/TO,Transient,1
0,4,Online TA,TA/TO,Transient,0
0,2,Online TA,TA/TO,Transient,1
0,113,Offline TA/TO,TA/TO,Transient,0
0,96,Online TA,TA/TO,Transient-Party,1
0,41,Offline TA/TO,TA/TO,Transient,0
0,5,Online TA,TA/TO,Transient,0
0,77,Offline TA/TO,TA/TO,Transient,0
0,41,Offline TA/TO,TA/TO,Transient,0
0,0,Online TA,TA/TO,Transient,1
0,1,Online TA,TA/TO,Transient,1
0,85,Online TA,TA/TO,Transient-Party,0
0,85,Online TA,TA/TO,Transient-Party,0
0,82,Online TA,TA/TO,Transient,1
0,14,Online TA,TA/TO,Transient,0
0,3,Online TA,TA/TO,Transient,0
0,82,Online TA,TA/TO,Transient,0
0,82,Online TA,TA/TO,Transient,0
